ID_Empleado,Cargo,Edad,Salario,Horas_trabajadas,Nivel_Educativo
E03504,Auxiliar Operativo,28,1728294,192,Bachiller
E03505,Auxiliar Operativo,27,1549084,218,Bachiller
E03506,Auxiliar Operativo,35,1300000,215,Técnico
E03507,Auxiliar Operativo,25,1411880,179,Bachiller
E03508,Auxiliar Operativo,39,1300000,182,Bachiller
E03509,Auxiliar Operativo,34,1300000,170,Bachiller
E03510,Auxiliar Operativo,27,1595070,195,Técnico
E03511,Auxiliar Operativo,38,1407410,219,Bachiller
E03512,Auxiliar Operativo,39,1300000,176,Bachiller
E03513,Auxiliar Operativo,20,1497715,205,Técnico
E03514,Auxiliar Operativo,27,1516268,193,Técnico
E03515,Auxiliar Operativo,26,1664671,194,Técnico
E03516,Auxiliar Operativo,28,1459036,194,Técnico
E03517,Auxiliar Operativo,32,1451358,201,Bachiller
E03518,Auxiliar Operativo,37,1355401,162,Bachiller
E03519,Auxiliar Operativo,34,1530527,217,Técnico
E03520,Auxiliar Operativo,39,1300000,213,Bachiller
E03521,Auxiliar Operativo,38,1300000,221,Bachiller
E03522,Auxiliar Operativo,25,1300000,195,Bachiller
E03523,Auxiliar Operativo,36,1438876,221,Técnico
E03524,Auxiliar Operativo,26,1554675,225,Bachiller
E03525,Auxiliar Operativo,34,1626681,209,Técnico
E03526,Auxiliar Operativo,27,1417074,170,Bachiller
E03527,Auxiliar Operativo,37,1610590,219,Técnico
E03528,Auxiliar Operativo,33,1489628,221,Técnico
E03529,Auxiliar Operativo,35,1446624,180,Bachiller
E03530,Auxiliar Operativo,36,1555668,208,Técnico
E03531,Auxiliar Operativo,22,1582273,175,Técnico
E03532,Auxiliar Operativo,36,1544050,160,Bachiller
E03533,Auxiliar Operativo,32,1300000,171,Bachiller
E03534,Auxiliar Operativo,25,1687096,205,Técnico
E03535,Auxiliar Operativo,36,1419596,207,Técnico
E03536,Auxiliar Operativo,21,1300000,193,Técnico
E03537,Auxiliar Operativo,39,1530609,160,Bachiller
E03538,Auxiliar Operativo,37,1440667,201,Bachiller
E03539,Auxiliar Operativo,24,1844222,220,Técnico
E03540,Auxiliar Operativo,34,1300000,211,Técnico
E03541,Auxiliar Operativo,30,1300000,187,Técnico
E03542,Auxiliar Operativo,23,1568183,189,Técnico
E03543,Auxiliar Operativo,23,1300000,190,Bachiller
E03544,Auxiliar Operativo,20,1525786,215,Bachiller
E03545,Auxiliar Operativo,31,1549108,205,Bachiller
E03546,Auxiliar Operativo,29,1426927,195,Técnico
E03547,Auxiliar Operativo,28,1502828,174,Técnico
E03548,Auxiliar Operativo,25,1300000,176,Bachiller
E03549,Auxiliar Operativo,21,1300000,205,Bachiller
E03550,Auxiliar Operativo,33,1300000,185,Bachiller
E03551,Auxiliar Operativo,37,1762742,197,Técnico
E03552,Auxiliar Operativo,39,1579332,167,Técnico
E03553,Auxiliar Operativo,21,1300000,183,Bachiller
E03554,Auxiliar Operativo,20,1300000,198,Bachiller
E03555,Auxiliar Operativo,36,1300000,225,Bachiller
E03556,Auxiliar Operativo,32,1300000,171,Técnico
E03557,Auxiliar Operativo,21,1540029,225,Técnico
E03558,Auxiliar Operativo,26,1712947,167,Técnico
E03559,Auxiliar Operativo,29,1312508,196,Técnico
E03560,Auxiliar Operativo,26,1700102,213,Técnico
E03561,Auxiliar Operativo,29,1505457,172,Técnico
E03562,Auxiliar Operativo,38,1486565,200,Técnico
E03563,Auxiliar Operativo,26,1307107,214,Técnico
E03564,Auxiliar Operativo,26,1300000,186,Bachiller
E03565,Auxiliar Operativo,20,1300000,214,Técnico
E03566,Auxiliar Operativo,25,1683137,198,Técnico
E03567,Auxiliar Operativo,33,1716342,203,Técnico
E03568,Auxiliar Operativo,27,1300000,166,Bachiller
E03569,Auxiliar Operativo,30,1567029,205,Técnico
E03570,Auxiliar Operativo,31,1300000,168,Bachiller
E03571,Auxiliar Operativo,37,1477382,201,Técnico
E03572,Auxiliar Operativo,24,1525230,184,Técnico
E03573,Auxiliar Operativo,33,1422088,163,Técnico
E03574,Auxiliar Operativo,35,1300000,177,Bachiller
E03575,Auxiliar Operativo,28,1402444,169,Técnico
E03576,Auxiliar Operativo,22,1309573,184,Técnico
E03577,Auxiliar Operativo,21,1559545,222,Técnico
E03578,Auxiliar Operativo,32,1462334,181,Técnico
E03579,Auxiliar Operativo,24,1579784,185,Técnico
E03580,Auxiliar Operativo,23,1395891,209,Bachiller
E03581,Auxiliar Operativo,34,1300000,168,Bachiller
E03582,Auxiliar Operativo,22,1448279,164,Bachiller
E03583,Auxiliar Operativo,21,1446032,189,Técnico
E03584,Auxiliar Operativo,34,1422020,215,Bachiller
E03585,Auxiliar Operativo,27,1480531,175,Técnico
E03586,Auxiliar Operativo,32,1491677,188,Bachiller
E03587,Auxiliar Operativo,32,1429663,221,Bachiller
E03588,Auxiliar Operativo,31,1413814,207,Bachiller
E03589,Auxiliar Operativo,23,1300000,178,Bachiller
E03590,Auxiliar Operativo,21,1471513,187,Técnico
E03591,Auxiliar Operativo,37,1414795,221,Técnico
E03592,Auxiliar Operativo,38,1460438,192,Bachiller
E03593,Auxiliar Operativo,25,1300000,172,Bachiller
E03594,Auxiliar Operativo,35,1581209,222,Técnico
E03595,Auxiliar Operativo,30,1437277,181,Técnico
E03596,Auxiliar Operativo,29,1366534,184,Bachiller
E03597,Auxiliar Operativo,24,1300000,161,Bachiller
E03598,Auxiliar Operativo,36,1780430,227,Técnico
E03599,Auxiliar Operativo,30,1690231,208,Técnico
E03600,Auxiliar Operativo,35,1328496,190,Bachiller
E03601,Auxiliar Operativo,27,1300000,187,Bachiller
E03602,Auxiliar Operativo,30,1677626,205,Técnico
E03603,Auxiliar Operativo,26,1409782,166,Bachiller
E03604,Auxiliar Operativo,23,1300000,209,Bachiller
E03605,Auxiliar Operativo,29,1474736,188,Bachiller
E03606,Auxiliar Operativo,33,1306477,225,Técnico
E03607,Auxiliar Operativo,29,1650719,213,Técnico
E03608,Auxiliar Operativo,31,1700777,195,Técnico
E03609,Auxiliar Operativo,21,1534360,169,Bachiller
E03610,Auxiliar Operativo,22,1401494,218,Técnico
E03611,Auxiliar Operativo,30,1619169,182,Técnico
E03612,Seguridad,49,1563594,180,Bachiller
E03613,Seguridad,54,1608902,161,Bachiller
E03614,Seguridad,38,1300000,226,Bachiller
E03615,Seguridad,31,1668340,204,Bachiller
E03616,Seguridad,44,1565213,181,Bachiller
E03617,Seguridad,50,1326467,175,Bachiller
E03618,Seguridad,42,1532054,200,Bachiller
E03619,Seguridad,53,1616336,206,Bachiller
E03620,Seguridad,52,1613129,224,Bachiller
E03621,Seguridad,43,1621844,170,Bachiller
E03622,Seguridad,49,1529697,187,Bachiller
E03623,Seguridad,35,1578055,166,Bachiller
E03624,Seguridad,50,1709922,185,Bachiller
E03625,Seguridad,32,1541989,193,Bachiller
E03626,Seguridad,42,1690278,182,Bachiller
E03627,Seguridad,36,1362958,195,Bachiller
E03628,Seguridad,31,1736908,196,Bachiller
E03629,Seguridad,44,1524606,176,Bachiller
E03630,Seguridad,38,1468358,170,Bachiller
E03631,Seguridad,25,1688206,165,Bachiller
E03632,Seguridad,47,1588332,194,Bachiller
E03633,Seguridad,27,1760440,161,Bachiller
E03634,Seguridad,25,1480489,176,Bachiller
E03635,Seguridad,45,1635328,195,Bachiller
E03636,Seguridad,53,1659310,227,Bachiller
E03637,Seguridad,33,1798434,206,Bachiller
E03638,Seguridad,39,1559815,206,Bachiller
E03639,Seguridad,36,1499112,174,Bachiller
E03640,Seguridad,49,1418221,206,Bachiller
E03641,Seguridad,39,1513773,218,Bachiller
E03642,Seguridad,37,1640337,188,Bachiller
E03643,Seguridad,42,1495082,198,Bachiller
E03644,Seguridad,29,1440964,223,Bachiller
E03645,Seguridad,36,1699465,160,Bachiller
E03646,Seguridad,51,1501837,173,Bachiller
E03647,Seguridad,30,1339045,194,Bachiller
E03648,Seguridad,37,1799630,192,Bachiller
E03649,Seguridad,38,1562072,201,Bachiller
E03650,Seguridad,27,1498149,167,Bachiller
E03651,Seguridad,52,1535098,226,Bachiller
E03652,Seguridad,49,1705360,193,Bachiller
E03653,Seguridad,42,1492365,176,Bachiller
E03654,Seguridad,41,1625212,221,Bachiller
E03655,Seguridad,46,1324088,195,Bachiller
E03656,Seguridad,52,1583393,222,Bachiller
E03657,Seguridad,48,1575552,206,Bachiller
E03658,Seguridad,43,1731189,184,Bachiller
E03659,Seguridad,46,1300000,199,Bachiller
E03660,Seguridad,32,1788674,204,Bachiller
E03661,Seguridad,46,1432255,172,Bachiller
E03662,Seguridad,48,1487280,179,Bachiller
E03663,Seguridad,46,1421325,174,Bachiller
E03664,Seguridad,25,1506128,204,Bachiller
E03665,Seguridad,35,1456236,191,Bachiller
E03666,Seguridad,45,1495086,170,Bachiller
E03667,Seguridad,36,1306420,220,Bachiller
E03668,Seguridad,52,1485640,211,Bachiller
E03669,Seguridad,53,1567834,197,Bachiller
E03670,Seguridad,29,1508883,194,Bachiller
E03671,Seguridad,32,1303265,199,Bachiller
E03672,Seguridad,28,1351532,175,Bachiller
E03673,Seguridad,32,1493516,184,Bachiller
E03674,Seguridad,27,1300000,225,Bachiller
E03675,Seguridad,51,1613674,183,Bachiller
E03676,Seguridad,44,1451870,184,Bachiller
E03677,Seguridad,51,1435230,189,Bachiller
E03678,Seguridad,41,1492783,217,Bachiller
E03679,Seguridad,34,1303170,190,Bachiller
E03680,Seguridad,38,1473083,173,Bachiller
E03681,Seguridad,47,1300000,196,Bachiller
E03682,Seguridad,51,1757007,173,Bachiller
E03683,Seguridad,47,1312173,193,Bachiller
E03684,Seguridad,28,1428583,162,Bachiller
E03685,Seguridad,26,1574842,168,Bachiller
E03686,Seguridad,41,1490114,173,Bachiller
E03687,Seguridad,50,1647503,210,Bachiller
E03688,Seguridad,52,1416523,209,Bachiller
E03689,Seguridad,54,1780664,213,Bachiller
E03690,Seguridad,54,1300000,214,Bachiller
E03691,Seguridad,45,1300000,175,Bachiller
E03692,Seguridad,29,1650543,202,Bachiller
E03693,Seguridad,46,1616103,207,Bachiller
E03694,Seguridad,31,1709370,206,Bachiller
E03695,Seguridad,48,1409566,202,Bachiller
E03696,Seguridad,43,1674165,204,Bachiller
E03697,Seguridad,39,1408669,210,Bachiller
E03698,Seguridad,45,1300000,166,Bachiller
E03699,Seguridad,46,1754382,160,Bachiller
E03700,Seguridad,46,1448067,201,Bachiller
E03701,Seguridad,48,1576407,193,Bachiller
E03702,Seguridad,38,1671714,223,Bachiller
E03703,Seguridad,45,1411209,224,Bachiller
E03704,Seguridad,54,1497959,191,Bachiller
E03705,Seguridad,27,1712498,181,Bachiller
E03706,Seguridad,49,1595779,213,Bachiller
E03707,Seguridad,43,1467947,209,Bachiller
E03708,Seguridad,51,1548027,208,Bachiller
E03709,Seguridad,47,1855871,191,Bachiller
E03710,Seguridad,38,1794721,162,Bachiller
E03711,Seguridad,37,1529659,193,Bachiller
E03712,Seguridad,37,1507471,222,Bachiller
E03713,Seguridad,28,1560299,175,Bachiller
E03714,Seguridad,53,1496892,192,Bachiller
E03715,Seguridad,40,1702730,221,Bachiller
E03716,Seguridad,49,1379169,171,Bachiller
E03717,Seguridad,39,1468064,221,Bachiller
E03718,Seguridad,38,1475944,175,Bachiller
E03719,Seguridad,28,1351947,222,Bachiller
E03720,Seguridad,39,1585303,185,Bachiller
E03721,Seguridad,47,1597238,167,Bachiller
E03722,Seguridad,25,1591062,169,Bachiller
E03723,Seguridad,46,1300000,170,Bachiller
E03724,Seguridad,48,1890941,203,Bachiller
E03725,Seguridad,48,1340957,213,Bachiller
E03726,Seguridad,34,1550932,173,Bachiller
E03727,Seguridad,33,1403480,193,Bachiller
E03728,Seguridad,44,1617722,222,Bachiller
E03729,Seguridad,29,1577477,220,Bachiller
E03730,Seguridad,43,1488737,206,Bachiller
E03731,Seguridad,35,1721010,192,Bachiller
E03732,Seguridad,27,1793734,221,Bachiller
E03733,Seguridad,48,1546687,210,Bachiller
E03734,Seguridad,50,1586009,221,Bachiller
E03735,Seguridad,26,1568817,201,Bachiller
E03736,Seguridad,48,1654024,190,Bachiller
E03737,Seguridad,50,1676060,221,Bachiller
E03738,Seguridad,30,1481647,188,Bachiller
E03739,Seguridad,46,1518695,209,Bachiller
E03740,Seguridad,41,1429706,215,Bachiller
E03741,Seguridad,25,1439299,188,Bachiller
E03742,Seguridad,35,1667687,167,Bachiller
E03743,Seguridad,48,1493137,212,Bachiller
E03744,Seguridad,40,1671691,190,Bachiller
E03745,Seguridad,54,1491890,185,Bachiller
E03746,Seguridad,30,1548092,161,Bachiller
E03747,Seguridad,39,1520567,171,Bachiller
E03748,Seguridad,36,1426905,219,Bachiller
E03749,Seguridad,28,1571139,163,Bachiller
E03750,Seguridad,52,1506853,201,Bachiller
E03751,Seguridad,36,1672170,169,Bachiller
E03752,Seguridad,40,1482830,199,Bachiller
E03753,Seguridad,38,1350616,204,Bachiller
E03754,Seguridad,54,1592758,228,Bachiller
E03755,Seguridad,26,1559804,172,Bachiller
E03756,Seguridad,33,1423623,216,Bachiller
E03757,Seguridad,40,1571161,185,Bachiller
E03758,Seguridad,34,1541898,210,Bachiller
E03759,Seguridad,34,1432213,198,Bachiller
E03760,Seguridad,36,1479398,193,Bachiller
E03761,Seguridad,25,1685652,163,Bachiller
E03762,Seguridad,28,1482387,217,Bachiller
E03763,Seguridad,27,1437500,192,Bachiller
E03764,Seguridad,46,1580049,198,Bachiller
E03765,Seguridad,27,1526856,170,Bachiller
E03766,Seguridad,42,1628178,214,Bachiller
E03767,Seguridad,54,1430499,208,Bachiller
E03768,Seguridad,33,1677156,201,Bachiller
E03769,Seguridad,44,1300000,211,Bachiller
E03770,Seguridad,43,1425216,187,Bachiller
E03771,Seguridad,33,1604830,208,Bachiller
E03772,Seguridad,29,1570343,173,Bachiller
E03773,Seguridad,38,1304318,179,Bachiller
E03774,Seguridad,46,1483417,225,Bachiller
E03775,Seguridad,43,1351528,216,Bachiller
E03776,Seguridad,26,1410134,205,Bachiller
E03777,Seguridad,47,1645811,177,Bachiller
E03778,Seguridad,33,1342573,176,Bachiller
E03779,Seguridad,43,1575836,184,Bachiller
E03780,Seguridad,33,1630316,178,Bachiller
E03781,Seguridad,52,1829342,186,Bachiller
E03782,Seguridad,30,1595542,223,Bachiller
E03783,Seguridad,54,1554425,201,Bachiller
E03784,Seguridad,54,1368190,171,Bachiller
E03785,Seguridad,31,1327421,201,Bachiller
E03786,Seguridad,38,1324627,190,Bachiller
E03787,Seguridad,39,1300000,209,Bachiller
E03788,Seguridad,31,1706000,207,Bachiller
E03789,Seguridad,51,1675374,182,Bachiller
E03790,Seguridad,50,1714892,209,Bachiller
E03791,Seguridad,42,1438013,168,Bachiller
E03792,Seguridad,50,1855997,165,Bachiller
E03793,Seguridad,34,1723500,228,Bachiller
E03794,Seguridad,41,1300000,171,Bachiller
E03795,Seguridad,30,1666150,183,Bachiller
E03796,Seguridad,26,1574488,170,Bachiller
E03797,Seguridad,50,1595267,172,Bachiller
E03798,Seguridad,52,1523934,179,Bachiller
E03799,Seguridad,41,1420691,192,Bachiller
E03800,Seguridad,53,1485026,188,Bachiller
E03801,Seguridad,32,1554907,178,Bachiller
E03802,Seguridad,35,1502596,188,Bachiller
E03803,Seguridad,40,1471900,197,Bachiller
E03804,Seguridad,31,1300000,222,Bachiller
E03805,Seguridad,46,1650420,175,Bachiller
E03806,Seguridad,35,1677732,198,Bachiller
E03807,Seguridad,41,1620888,183,Bachiller
E03808,Seguridad,31,1514151,216,Bachiller
E03809,Seguridad,51,1573882,185,Bachiller
E03810,Seguridad,46,1649067,171,Bachiller
E03811,Seguridad,54,1524323,192,Bachiller
E03812,Seguridad,39,1473070,201,Bachiller
E03813,Seguridad,36,1300000,190,Bachiller
E03814,Seguridad,26,1482407,175,Bachiller
E03815,Seguridad,53,1452197,178,Bachiller
E03816,Seguridad,42,1516276,222,Bachiller
E03817,Seguridad,40,1300000,204,Bachiller
E03818,Seguridad,29,1537016,181,Bachiller
E03819,Seguridad,44,1453349,225,Bachiller
E03820,Seguridad,41,1618765,224,Bachiller
E03821,Seguridad,51,1664687,175,Bachiller
E03822,Seguridad,52,1832865,205,Bachiller
E03823,Seguridad,27,1580163,217,Bachiller
E03824,Seguridad,48,1461432,166,Bachiller
E03825,Seguridad,28,1520157,228,Bachiller
E03826,Seguridad,33,1547731,212,Bachiller
E03827,Seguridad,31,1501805,170,Bachiller
E03828,Seguridad,39,1300000,197,Bachiller
E03829,Seguridad,31,1556521,165,Bachiller
E03830,Seguridad,41,1300000,183,Bachiller
E03831,Seguridad,37,1364274,189,Bachiller
E03832,Seguridad,53,1607682,186,Bachiller
E03833,Seguridad,39,1608018,168,Bachiller
E03834,Seguridad,27,1300000,165,Bachiller
E03835,Seguridad,35,1714330,211,Bachiller
E03836,Seguridad,40,1617427,228,Bachiller
E03837,Seguridad,38,1639872,182,Bachiller
E03838,Seguridad,46,1501448,172,Bachiller
E03839,Seguridad,38,1607705,211,Bachiller
E03840,Seguridad,32,1511237,224,Bachiller
E03841,Seguridad,43,1316233,228,Bachiller
E03842,Seguridad,30,1695688,213,Bachiller
E03843,Seguridad,46,1641282,191,Bachiller
E03844,Seguridad,47,1416991,173,Bachiller
E03845,Seguridad,54,1577548,190,Bachiller
E03846,Seguridad,50,1545804,183,Bachiller
E03847,Seguridad,38,1389774,183,Bachiller
E03848,Seguridad,36,1401540,173,Bachiller
E03849,Seguridad,42,1705580,229,Bachiller
E03850,Seguridad,39,1462598,227,Bachiller
E03851,Seguridad,48,1693100,211,Bachiller
E03852,Seguridad,33,1566963,222,Bachiller
E03853,Seguridad,53,1496573,198,Bachiller
E03854,Seguridad,40,1464669,218,Bachiller
E03855,Seguridad,42,1404964,215,Bachiller
E03856,Seguridad,41,1448095,196,Bachiller
E03857,Seguridad,26,1457940,190,Bachiller
E03858,Seguridad,45,1687366,214,Bachiller
E03859,Seguridad,31,1460687,219,Bachiller
E03860,Seguridad,50,1300000,203,Bachiller
E03861,Seguridad,49,1300000,199,Bachiller
E03862,Seguridad,31,1643274,201,Bachiller
E03863,Seguridad,41,1729037,212,Bachiller
E03864,Seguridad,27,1455032,221,Bachiller
E03865,Seguridad,27,1408499,206,Bachiller
E03866,Seguridad,30,1571488,194,Bachiller
E03867,Seguridad,51,1665043,174,Bachiller
E03868,Seguridad,51,1313116,177,Bachiller
E03869,Seguridad,50,1443891,173,Bachiller
E03870,Seguridad,54,1552974,227,Bachiller
E03871,Seguridad,37,1451543,189,Bachiller
E03872,Seguridad,37,1300000,194,Bachiller
E03873,Seguridad,54,1322346,167,Bachiller
E03874,Seguridad,46,1506376,165,Bachiller
E03875,Seguridad,33,1596894,221,Bachiller
E03876,Seguridad,46,1300000,208,Bachiller
E03877,Seguridad,38,1467875,223,Bachiller
E03878,Seguridad,43,1418894,184,Bachiller
E03879,Seguridad,36,1523347,189,Bachiller
E03880,Seguridad,28,1300000,186,Bachiller
E03881,Seguridad,25,1480432,190,Bachiller
E03882,Seguridad,34,1632968,213,Bachiller
E03883,Seguridad,47,1518979,190,Bachiller
E03884,Seguridad,27,1660335,189,Bachiller
E03885,Seguridad,47,1482380,170,Bachiller
E03886,Seguridad,30,1456975,222,Bachiller
E03887,Seguridad,40,1391127,199,Bachiller
E03888,Seguridad,51,1653737,211,Bachiller
E03889,Seguridad,26,1577339,205,Bachiller
E03890,Seguridad,54,1430795,205,Bachiller
E03891,Seguridad,25,1476999,229,Bachiller
E03892,Seguridad,50,1300000,163,Bachiller
E03893,Seguridad,51,1492530,219,Bachiller
E03894,Seguridad,38,1562340,161,Bachiller
E03895,Seguridad,45,1659549,214,Bachiller
E03896,Seguridad,33,1418905,194,Bachiller
E03897,Seguridad,45,1463848,187,Bachiller
E03898,Seguridad,42,1658424,198,Bachiller
E03899,Seguridad,42,1705819,197,Bachiller
E03900,Seguridad,33,1474862,160,Bachiller
E03901,Seguridad,29,1600147,189,Bachiller
E03902,Seguridad,25,1431359,161,Bachiller
E03903,Seguridad,33,1305400,218,Bachiller
E03904,Seguridad,50,1399979,216,Bachiller
E03905,Seguridad,51,1489568,202,Bachiller
E03906,Seguridad,47,1713127,212,Bachiller
E03907,Seguridad,49,1662299,223,Bachiller
E03908,Seguridad,45,1622486,217,Bachiller
E03909,Seguridad,40,1553633,168,Bachiller
E03910,Seguridad,35,1593883,187,Bachiller
E03911,Seguridad,29,1300000,227,Bachiller
E03912,Seguridad,25,1594704,182,Bachiller
E03913,Seguridad,43,1851344,178,Bachiller
E03914,Seguridad,53,1606738,214,Bachiller
E03915,Seguridad,52,1642686,164,Bachiller
E03916,Seguridad,36,1539618,218,Bachiller
E03917,Seguridad,53,1434958,164,Bachiller
E03918,Seguridad,29,1589558,208,Bachiller
E03919,Seguridad,47,1501037,201,Bachiller
E03920,Seguridad,33,1529831,207,Bachiller
E03921,Seguridad,52,1385440,182,Bachiller
E03922,Seguridad,45,1409274,206,Bachiller
E03923,Seguridad,30,1486013,176,Bachiller
E03924,Seguridad,26,1300000,182,Bachiller
E03925,Seguridad,26,1445472,217,Bachiller
E03926,Seguridad,50,1540668,180,Bachiller
E03927,Seguridad,25,1520347,229,Bachiller
E03928,Seguridad,26,1951478,173,Bachiller
E03929,Seguridad,28,1395411,166,Bachiller
E03930,Seguridad,48,1552467,228,Bachiller
E03931,Seguridad,45,1501666,213,Bachiller
E03932,Seguridad,41,1568001,176,Bachiller
E03933,Seguridad,40,1586305,205,Bachiller
E03934,Seguridad,32,1651349,201,Bachiller
E03935,Seguridad,45,1644189,195,Bachiller
E03936,Seguridad,41,1507573,188,Bachiller
E03937,Seguridad,48,1561942,171,Bachiller
E03938,Seguridad,30,1514938,183,Bachiller
E03939,Seguridad,35,1609759,215,Bachiller
E03940,Seguridad,32,1375752,171,Bachiller
E03941,Seguridad,26,1328259,160,Bachiller
E03942,Seguridad,41,1326604,182,Bachiller
E03943,Seguridad,48,1899262,206,Bachiller
E03944,Seguridad,29,1626914,196,Bachiller
E03945,Seguridad,46,1666801,200,Bachiller
E03946,Seguridad,27,1302010,174,Bachiller
E03947,Seguridad,36,1392341,181,Bachiller
E03948,Seguridad,50,1867751,188,Bachiller
E03949,Seguridad,46,1435618,160,Bachiller
E03950,Seguridad,42,1372966,189,Bachiller
E03951,Seguridad,37,1620585,203,Bachiller
E03952,Seguridad,33,1443489,181,Bachiller
E03953,Seguridad,42,1675148,162,Bachiller
E03954,Seguridad,45,1661001,162,Bachiller
E03955,Seguridad,51,1443001,188,Bachiller
E03956,Seguridad,46,1604221,162,Bachiller
E03957,Seguridad,45,1620988,183,Bachiller
E03958,Seguridad,33,1686368,192,Bachiller
E03959,Seguridad,38,1480668,220,Bachiller
E03960,Seguridad,26,1540228,185,Bachiller
E03961,Seguridad,30,1592426,223,Bachiller
E03962,Seguridad,48,1300000,217,Bachiller
E03963,Seguridad,30,1483730,229,Bachiller
E03964,Seguridad,53,1330477,203,Bachiller
E03965,Seguridad,37,1529105,225,Bachiller
